sentence_id,CUI,level_1,level_2,level_3
1797,C0178417,0,0,1
1797,C0700031,1,0,0
1797,C0085631,0,0,1
1797,C0424528,0,0,1
1797,C0424528,0,0,1
1797,C0583786,0,0,1
1797,C0037320,0,0,1
1797,C0425101,0,0,1
1797,C1562291,0,0,1
1797,C0424142,0,0,1
1797,C0424142,0,0,1
1798,C0030318,1,0,0
1798,C0085631,0,0,1
1799,C0003467,1,0,0
1799,C0413862,0,0,1
1799,C0041755,0,0,1
1799,C0011860,0,0,1
1800,C0424565,0,1,0
1800,C0456820,0,0,1
1800,C0392674,1,0,0
1801,C0560765,0,0,1
1801,C0425736,0,0,1
1801,C0424528,0,0,1
1802,C0497247,0,0,1
1802,C0497406,1,0,0
1803,C0234019,0,0,1
1804,C0000765,0,0,1
1804,C0000765,0,0,1
1804,C0043094,1,0,0
1804,C0043094,1,0,0
1804,C0033893,0,0,1
1804,C0033893,0,0,1
1804,C0700590,0,0,1
1804,C0700590,0,0,1
1804,C0497247,0,0,1
1804,C0006325,0,1,0
1804,C0018681,1,0,0
1804,C0557875,1,0,0
1804,C0392171,0,0,1
1804,C0234238,1,0,0
1804,C0392171,0,0,1
1804,C0392171,0,0,1
1804,C0038990,1,0,0
1804,C0042023,0,0,1
1804,C0521008,1,0,0
1804,C0424528,0,0,1
1804,C0877781,0,0,1
1804,C0239978,0,0,1
1804,C0037195,0,0,1
1805,C0027497,1,0,0
1805,C0424565,0,0,1
1805,C0560765,0,0,1
1805,C0234238,1,0,0
1805,C1283330,0,0,1
1805,C0234019,0,0,1
1805,C0424528,0,0,1
1805,C0583786,0,0,1
1805,C0425101,0,0,1
1805,C0013378,0,0,1
1805,C0424142,0,0,1
1805,C0424142,0,0,1
1805,C0150084,0,0,1
1806,C0456820,0,0,1
1806,C0456814,0,0,1
1806,C0424336,0,0,1
1806,C0425736,0,0,1
1806,C0413862,0,0,1
1806,C0041755,0,0,1
1806,C0577477,0,0,1
1807,C0000765,0,0,1
1807,C0000765,0,0,1
1807,C0043094,1,0,0
1807,C0043094,1,0,0
1807,C0011124,1,0,0
1807,C1821572,0,0,1
1807,C1262477,0,1,0
1807,C0578994,0,0,1
1807,C0578994,0,0,1
1807,C0149745,0,0,1
1807,C0423564,0,0,1
1808,C0036973,0,0,1
1808,C3472701,0,0,1
1808,C1562291,0,0,1
1809,C0037763,0,0,1
1809,C0281856,0,0,1
1809,C0234238,1,0,0
1809,C0344375,1,0,0
1809,C0221512,0,1,0
1809,C0235309,0,0,1
1809,C0577027,0,0,1
1809,C0026821,0,0,1
1809,C0026821,1,0,0
1809,C0156404,0,0,1
1809,C0041582,1,0,0
1809,C0232937,0,0,1
1810,C0003467,1,0,0
1810,C0497247,0,0,1
1810,C0085631,1,0,0
1811,C0003467,1,0,0
1811,C0560765,0,0,1
1811,C0497247,0,0,1
1811,C0042023,0,0,1
1811,C0178417,0,0,1
1811,C0424528,0,0,1
1811,C0413862,0,0,1
1811,C0041755,0,0,1
1811,C0239978,0,0,1
1811,C1562291,0,0,1
1811,C0241934,1,0,0
1812,C0000765,0,0,1
1812,C0000765,0,0,1
1812,C0043094,1,0,0
1812,C0043094,1,0,0
1813,C0003467,1,0,0
1815,C0700590,0,0,1
1815,C0700590,0,0,1
1815,C0038990,1,0,0
1816,C0424565,0,0,1
1816,C1283330,0,0,1
1816,C1262477,1,0,0
1816,C0425101,0,0,1
1816,C0424142,0,0,1
1816,C0424142,0,0,1
1817,C0557875,1,0,0
1817,C1443924,0,0,1
1817,C0011991,1,0,0
1818,C0344315,0,0,1
1819,C0037316,0,0,1
1819,C0037316,0,0,1
1819,C0023380,1,0,0
1820,C0234238,0,0,1
1820,C0233408,0,0,1
1820,C0233408,0,0,1
1820,C0558077,0,0,1
1820,C0438697,1,0,0
1820,C0233408,0,0,1
1820,C0233407,0,0,1
1820,C4074950,0,0,1
1820,C0010399,1,0,0
1820,C0234655,0,0,1
1820,C0232534,0,0,1
1820,C0439814,0,0,1
1820,C0439814,0,0,1
1821,C0560765,0,0,1
1821,C0344315,0,0,1
1821,C0085633,0,0,1
1821,C0564408,0,0,1
1821,C0022107,0,0,1
1821,C0235146,0,0,1
1821,C0005911,0,0,1
1821,C0005911,0,0,1
1821,C0233479,0,0,1
1821,C0424528,0,0,1
1821,C0425712,0,0,1
1821,C0240735,0,1,0
1821,C0241934,0,0,1
1822,C0233632,0,0,1
1822,C0563168,0,0,1
1822,C0701812,0,0,1
1822,C0013378,0,0,1
1822,C0150084,0,0,1
1823,C0003467,1,0,0
1823,C0560765,0,0,1
1823,C0392171,0,0,1
1823,C0392171,0,0,1
1823,C0392171,0,0,1
1823,C0424528,0,0,1
1823,C0424528,0,0,1
1824,C0560765,0,0,1
1824,C0456820,0,0,1
1824,C0030193,1,0,0
1824,C0178417,0,0,1
1824,C0424431,0,0,1
1824,C0234019,0,0,1
1824,C0522165,0,1,0
1824,C0424528,0,0,1
1824,C0413862,0,0,1
1824,C0583786,0,0,1
1824,C2141086,0,0,1
1824,C0564820,0,0,1
1824,C0041755,0,0,1
1824,C0424112,0,0,1
1824,C0023222,0,0,1
1824,C0149745,0,0,1
1824,C0564821,0,0,1
1824,C1562291,0,0,1
1824,C0221785,0,0,1
1824,C0011860,0,0,1
1824,C0577477,0,0,1
1824,C0041582,1,0,0
1824,C0239377,0,0,1
1825,C0560765,0,0,1
1825,C0677660,0,0,1
1825,C0234019,0,0,1
1825,C0425101,0,0,1
1825,C0555026,0,0,1
1825,C0041582,1,0,0
1826,C0012833,1,0,0
1826,C0522365,0,0,1
1826,C0042571,0,0,1
1826,C0751908,0,0,1
1826,C0497247,0,0,1
1826,C0497247,0,0,1
1826,C0015672,1,0,0
1826,C0012833,1,0,0
1826,C0012833,1,0,0
1826,C0009806,1,0,0
1826,C0428895,0,0,1
1826,C0005826,0,0,1
1826,C0220870,0,0,1
1826,C0277884,0,0,1
1826,C0242979,0,0,1
1826,C0242979,0,0,1
1826,C0395922,0,0,1
1827,C0000765,0,0,1
1827,C0344232,0,0,1
1827,C0344232,1,0,0
1827,C0560765,0,0,1
1827,C0033893,0,0,1
1827,C0033893,0,0,1
1827,C0456820,0,0,1
1827,C0018681,1,0,0
1827,C0234238,1,0,0
1827,C0005911,0,0,1
1827,C0234019,0,0,1
1827,C0877781,0,0,1
1827,C0085628,0,0,1
1827,C0037195,0,0,1
1827,C0578026,0,0,1
1827,C0015967,0,0,1
1827,C0268000,0,0,1
1828,C0344315,0,0,1
1829,C0033893,0,0,1
1829,C0033893,0,0,1
1829,C0018681,1,0,0
1829,C0234238,1,0,0
1829,C0413862,0,0,1
1829,C0877781,0,0,1
1829,C0041755,0,0,1
1829,C0036973,0,0,1
1829,C3472701,0,0,1
1829,C0037195,0,0,1
1829,C0011860,0,0,1
1830,C0344232,0,0,1
1830,C0344232,1,0,0
1830,C0037316,0,0,1
1830,C0037316,0,0,1
1830,C0424565,0,1,0
1830,C1971624,0,0,1
1830,C0497247,0,0,1
1830,C0015672,1,0,0
1830,C0037317,0,0,1
1830,C0425736,0,0,1
1830,C1971624,0,0,1
1830,C1971624,0,0,1
1830,C0232462,0,0,1
1830,C0232461,0,0,1
1830,C0426584,0,0,1
1830,C0566582,0,0,1
1830,C0242979,0,0,1
1830,C0242979,0,0,1
1830,c0037317,0,0,1
1831,C0560765,0,0,1
1831,C0037763,1,0,0
1831,C0149931,1,0,0
1831,C0149931,0,0,1
1831,C0701810,0,0,1
1831,C0701810,0,0,1
1831,C0860645,0,0,1
1831,C0013144,1,0,0
1831,C0030252,1,0,0
1831,C0344375,0,0,1
1831,C0424528,0,0,1
1831,C0558127,0,0,1
1831,C0413862,0,0,1
1831,C0583786,0,0,1
1831,C0877781,0,0,1
1831,C0041755,0,0,1
1831,C0581912,0,1,0
1831,C0026821,0,0,1
1831,C0026821,0,0,1
1831,C0156404,0,0,1
1831,C0557883,0,1,0
1831,C0232937,0,0,1
1831,C0338481,0,0,1
1832,C0456814,0,0,1
1832,C0558078,0,0,1
1833,C0016770,0,0,1
1833,C0413862,0,0,1
1833,C0041755,0,0,1
1833,C0424112,0,0,1
1833,C0033771,0,0,1
1833,C0577477,0,0,1
1834,C0424565,0,1,0
1834,C0413862,0,0,1
1834,C0041755,0,0,1
1835,C0424565,0,0,1
1835,C0560765,0,0,1
1835,C0233408,0,0,1
1835,C0233408,0,0,1
1835,C1283330,0,0,1
1835,C0424528,0,0,1
1835,C0233408,0,0,1
1835,C0425101,0,0,1
1835,C0424142,0,0,1
1835,C0424142,0,0,1
1836,C0860645,0,0,1
1836,C0558127,0,0,1
1837,C0413862,0,0,1
1837,C0041755,0,0,1
1838,C0234019,0,0,1
1839,C0003467,1,0,0
1839,C0917801,1,0,0
1839,C0015672,1,0,0
1839,C0558077,0,0,1
1839,C0438697,1,0,0
1839,C0349446,0,0,1
1839,C4074950,0,0,1
1839,C0010399,1,0,0
1839,C0242979,0,0,1
1839,C0242979,0,0,1
1839,C0857087,0,0,1
1841,C0424565,0,1,0
1841,C0700590,0,0,1
1841,C0700590,0,0,1
1841,C0392171,0,0,1
1841,C0392171,0,0,1
1841,C0392171,0,0,1
1841,C0424336,0,0,1
1841,C0038990,1,0,0
1841,C0424528,0,0,1
1842,C0917801,1,0,0
1842,C0033893,0,0,1
1842,C0033893,0,0,1
1842,C0018681,1,0,0
1842,C0234238,1,0,0
1842,C0877781,0,0,1
1842,C0037195,0,0,1
1843,C0027497,1,0,0
1843,C0424565,0,0,1
1843,C0560765,0,0,1
1843,C0424444,1,0,0
1843,C1283330,0,0,1
1843,C0424528,0,0,1
1843,C0039070,0,0,1
1843,C0425101,0,0,1
1843,C0581879,0,0,1
1843,C0581879,0,0,1
1843,C0424142,0,0,1
1843,C0424142,0,0,1
1844,C0003467,1,0,0
1844,C0016382,1,0,0
1844,C0497247,0,0,1
1844,C0456820,0,0,1
1844,C4075722,0,0,1
1844,C0028081,0,0,1
1844,C0393761,0,0,1
1844,C0037317,0,0,1
1844,C0037317,0,0,1
1844,C0151786,0,0,1
1844,C0151786,0,0,1
1844,C3887605,0,0,1
1844,C0600142,0,0,1
1844,C0042023,0,0,1
1844,C0235969,0,0,1
1844,C1821572,0,0,1
1844,C0151908,0,0,1
1844,C0235309,0,0,1
1844,C0038663,0,0,1
1844,C0562319,0,0,1
1844,C0583786,0,0,1
1844,C0037320,0,0,1
1844,C0037320,0,0,1
1844,C0235050,0,1,0
1844,C0522057,0,0,1
1844,C0558219,0,0,1
1844,C0677661,0,0,1
1844,C0233632,0,0,1
1844,C0234369,1,0,0
1844,C0239978,0,0,1
1844,C1562291,0,0,1
1844,C0281822,0,0,1
1844,C0037278,0,0,1
1844,C0037278,0,0,1
1844,C0232448,0,0,1
1844,C0011860,0,0,1
1844,C0151786,0,0,1
1844,C0151786,0,0,1
1844,C0439814,0,0,1
1844,C0439814,0,0,1
1844,C0037933,0,0,1
1844,C0424158,0,0,1
1844,c0037317,0,0,1
1844,c0037317,0,0,1
1846,C0560765,0,0,1
1846,C1827663,0,0,1
1846,C0028084,1,0,0
1847,C0917801,1,0,0
1847,C2981158,0,0,1
1847,C0344315,0,0,1
1847,C0085633,1,0,0
1847,C0564408,0,0,1
1847,C0030193,1,0,0
1847,C0040822,1,0,0
1847,C0022107,0,0,1
1847,C0235146,0,0,1
1847,C0233479,0,0,1
1847,C2141086,0,0,1
1847,C0578994,0,0,1
1847,C0578994,0,0,1
1847,C0149745,0,0,1
1847,C0236000,1,0,0
1847,C0423564,0,0,1
1847,C0424091,0,0,1
1847,C0241934,0,0,1
1849,C0003467,1,0,0
1850,C1971624,0,0,1
1850,C0917801,1,0,0
1850,C0012833,1,0,0
1850,C0522365,0,0,1
1850,C0042571,0,0,1
1850,C0751908,0,0,1
1850,C0033893,0,0,1
1850,C0033893,0,0,1
1850,C0018681,1,0,0
1850,C0234238,1,0,0
1850,C0012833,1,0,0
1850,C0012833,1,0,0
1850,C0043387,1,0,0
1850,C1971624,0,0,1
1850,C1971624,0,0,1
1850,C0232462,0,0,1
1850,C0232461,1,0,0
1850,C0426584,0,0,1
1850,C0566582,0,0,1
1850,C0220870,0,0,1
1850,C0877781,0,0,1
1850,C0037195,0,0,1
1850,C0395922,0,0,1
1851,C0560765,0,0,1
1851,C0344315,0,0,1
1851,C0018616,1,0,0
1851,C0234019,0,0,1
1851,C0424528,0,0,1
1851,C0413862,0,0,1
1851,C0041755,0,0,1
1851,C0578673,0,0,1
1851,C0011860,0,0,1
1851,C0577477,0,0,1
1852,C0027497,1,0,0
1852,C0424565,0,0,1
1852,C0033893,0,0,1
1852,C0033893,0,0,1
1852,C0242350,1,0,0
1852,C0149931,1,0,0
1852,C0149931,0,0,1
1852,C0456820,0,0,1
1852,C0018681,1,0,0
1852,C0860645,0,0,1
1852,C0344320,0,0,1
1852,C0234238,1,0,0
1852,C0424336,0,0,1
1852,C0424336,0,0,1
1852,C0425736,0,0,1
1852,C0235969,0,0,1
1852,C0558127,0,0,1
1852,C0877781,0,0,1
1852,C0877781,0,0,1
1852,C0037195,0,0,1
1852,C0338481,0,0,1
1852,C0036104,1,0,0
1853,C0425736,0,0,1
1853,C0578673,0,0,1
1854,C0549622,1,0,0
1854,C0456820,0,0,1
1854,C4075722,0,0,1
1854,C0028081,1,0,0
1854,C0677660,0,0,1
1854,C0028084,1,0,0
1854,C0278210,0,0,1
1854,C0413862,0,0,1
1854,C0037320,0,0,1
1854,C0425101,0,0,1
1854,C0041755,0,0,1
1854,C0555026,0,0,1
1854,C0557878,0,0,1
1854,C0036104,1,0,0
1855,C0016382,0,0,1
1855,C0413862,0,0,1
1855,C0041755,0,0,1
1855,C0424112,0,0,1
1855,C0578673,0,0,1
1855,C0577477,0,0,1
1856,C0560765,0,0,1
1856,C4075722,0,0,1
1856,C0028081,1,0,0
1856,C0028084,1,0,0
1856,C0234019,0,0,1
1856,C0037320,0,0,1
1856,C0557878,0,0,1
1857,C0560765,0,0,1
1857,C0016382,0,0,1
1857,C0392171,0,0,1
1857,C0392171,0,0,1
1857,C0392171,0,0,1
1857,C0424528,0,0,1
1857,C0424528,0,0,1
1857,C0578673,0,0,1
1859,C0424336,0,0,1
1861,C0011124,0,0,1
1861,C1821572,0,0,1
1861,C0234019,0,0,1
1861,C1262477,0,0,1
1862,C0344315,0,0,1
1862,C0036104,1,0,0
1863,C0560765,0,0,1
1863,C0425736,0,0,1
1863,C0424528,0,0,1
1863,C4275267,0,0,1
1864,C0917801,1,0,0
1864,C0424444,0,1,0
1864,C4075722,0,0,1
1864,C0860645,0,0,1
1864,C0028081,1,0,0
1864,C0456814,0,0,1
1864,C0558078,0,0,1
1864,C0011124,0,0,1
1864,C1821572,0,0,1
1864,C1262477,0,0,1
1864,C0558127,0,0,1
1864,C0413862,0,0,1
1864,C0037320,0,0,1
1864,C0041755,0,0,1
1864,C0557878,0,0,1
1865,C0000765,0,0,1
1865,C0000765,0,0,1
1865,C0027497,1,0,0
1865,C0558066,0,0,1
1865,C0012833,1,0,0
1865,C0043094,0,0,1
1865,C0043094,0,0,1
1865,C0522365,0,0,1
1865,C0042571,0,0,1
1865,C0751908,0,0,1
1865,C0497247,0,0,1
1865,C0012833,1,0,0
1865,C0012833,1,0,0
1865,C0563158,0,0,1
1865,C0554978,0,0,1
1865,C0220870,0,0,1
1865,C0231303,1,0,0
1865,C0455204,0,0,1
1865,C0233632,0,0,1
1865,C0563168,0,0,1
1865,C0701812,1,0,0
1865,C0701812,0,1,0
1865,C0395922,0,0,1
1865,C0522178,0,0,1
1866,C0560765,0,0,1
1866,C0424528,0,0,1
1866,C0039070,0,0,1
1866,C0583786,0,0,1
1867,C0000765,0,0,1
1867,C0000765,0,0,1
1867,C0700590,0,0,1
1867,C0424117,0,0,1
1867,C0085602,0,0,1
1867,C0586746,0,0,1
1867,C1298942,0,0,1
1867,C0438697,1,0,0
1867,C0020505,0,0,1
1867,C0426584,0,0,1
1867,C0563146,0,0,1
1867,C0413862,0,0,1
1867,C0425769,0,0,1
1867,C0041755,0,0,1
1867,C0085602,0,0,1
1869,C0917801,1,0,0
1870,C0560765,0,0,1
1870,C0700590,0,0,1
1870,C0700590,0,0,1
1870,C0392171,0,0,1
1870,C0392171,0,0,1
1870,C0392171,0,0,1
1870,C0233408,0,0,1
1870,C0233408,0,0,1
1870,C0038990,1,0,0
1870,C0424528,0,0,1
1870,C0424528,0,0,1
1870,C0233408,0,0,1
1871,C0344375,0,0,1
1871,C0221512,0,0,1
1871,C0234019,0,0,1
1871,C0235309,0,0,1
1871,C0413862,0,0,1
1871,C0577027,0,0,1
1871,C0041755,0,0,1
1871,C0149745,0,0,1
1871,C0041582,1,0,0
1871,C0017601,1,0,0
1873,C0013378,0,0,1
1873,C0150084,0,0,1
1874,C0000765,0,1,0
1874,C0000765,0,0,1
1874,C0043094,1,0,0
1874,C0043094,1,0,0
1874,C0700590,0,0,1
1874,C0424117,0,0,1
1874,C0085602,0,0,1
1874,C0586746,0,0,1
1874,C1298942,0,0,1
1874,C0438697,1,0,0
1874,C0020505,0,0,1
1874,C0426584,0,0,1
1874,C0413862,0,0,1
1874,C0425769,0,0,1
1874,C0041755,0,0,1
1874,C0085602,0,0,1
1874,C0577477,0,0,1
1875,C0860645,0,0,1
1875,C0558127,0,0,1
1876,C0000765,0,0,1
1876,C0000765,0,0,1
1876,C0043094,1,0,0
1876,C0043094,1,0,0
1876,C0560765,0,0,1
1876,C0018616,1,0,0
1876,C0424528,0,0,1
1876,C4275267,0,0,1
1877,C0000765,0,0,1
1877,C0000765,0,0,1
1877,C0043094,1,0,0
1877,C0043094,1,0,0
1878,C0003467,1,0,0
1880,C0344315,0,0,1
1880,C0557875,1,0,0
1880,C0424336,0,0,1
1881,C0424565,0,1,0
1881,C0231403,0,0,1
1881,C0522365,0,0,1
1881,C0037317,1,0,0
1881,C0037317,0,0,1
1881,C0231403,0,0,1
1881,C0278140,0,0,1
1881,C1443924,0,0,1
1881,C0235309,0,0,1
1881,C0150079,0,0,1
1881,C0558219,0,0,1
1881,C0677661,0,0,1
1881,C0231403,0,0,1
1881,c0037317,0,0,1
1881,c0037317,1,0,0
1882,C0424565,0,0,1
1882,C4075722,0,0,1
1882,C0028081,1,0,0
1882,C1283330,0,0,1
1882,C0005911,0,0,1
1882,C0005911,0,0,1
1882,C0547030,0,0,1
1882,C0037320,0,0,1
1882,C0425101,0,0,1
1882,C0425712,0,0,1
1882,C0557878,0,0,1
1882,C0424142,0,0,1
1882,C0424142,0,0,1
1882,C0240735,0,0,1
1882,C0425082,0,0,1
1882,C0036104,1,0,0
1883,C0560765,0,0,1
1883,C0424555,0,0,1
1883,C0424528,0,0,1
1883,C0413862,0,0,1
1883,C0041755,0,0,1
1883,C0232431,0,0,1
1884,C0560765,0,0,1
1884,C0234022,0,0,1
1884,C0233998,0,0,1
1884,C0424528,0,0,1
1884,C0425769,0,0,1
1884,C0425766,0,0,1
1884,C0583786,0,0,1
1885,C0085632,1,0,0
1886,C0037316,0,0,1
1886,C0037316,0,0,1
1886,C0497247,0,0,1
1886,C0456820,0,0,1
1886,C0424939,0,0,1
1886,C1562291,0,0,1
1887,C0424565,0,1,0
1887,C0231403,0,0,1
1887,C0522365,0,0,1
1887,C0037763,0,0,1
1887,C0700590,0,0,1
1887,C0700590,0,0,1
1887,C0042963,1,0,0
1887,C0042963,0,0,1
1887,C0030193,1,0,0
1887,C0042963,1,0,0
1887,C0042963,0,0,1
1887,C0231403,0,0,1
1887,C0278140,0,1,0
1887,C0038990,1,0,0
1887,C0040822,1,0,0
1887,C0232292,0,0,1
1887,C0232292,0,0,1
1887,C1443924,0,0,1
1887,C0344375,1,0,0
1887,C0221512,0,0,1
1887,C0008031,1,0,0
1887,C0008031,1,0,0
1887,C0235309,0,0,1
1887,C0577027,0,0,1
1887,C0036973,0,0,1
1887,C3472701,0,0,1
1887,C0026821,0,0,1
1887,C0026821,1,0,0
1887,C0231403,0,0,1
1887,C0011860,0,0,1
1887,C0423636,0,0,1
1888,C0234022,0,0,1
1888,C0860645,0,0,1
1888,C0043387,1,0,0
1888,C0233998,0,0,1
1888,C0558127,0,0,1
1888,C0425769,0,0,1
1888,C0425766,0,0,1
1889,C0424565,0,0,1
1889,C0424573,0,0,1
1889,C0560765,0,0,1
1889,C0456820,0,0,1
1889,C4075722,0,0,1
1889,C0344315,0,0,1
1889,C0028081,0,0,1
1889,C1283330,0,0,1
1889,C0178417,0,0,1
1889,C0005911,0,0,1
1889,C0005911,0,0,1
1889,C0424528,0,0,1
1889,C4275267,0,0,1
1889,C0037320,0,0,1
1889,C0425101,0,0,1
1889,C0424112,0,0,1
1889,C0036973,0,0,1
1889,C3472701,0,0,1
1889,C0425712,0,0,1
1889,C1562291,0,0,1
1889,C0424142,0,0,1
1889,C0424142,0,0,1
1889,C0011860,0,0,1
1889,C0240735,0,0,1
1889,C0232937,0,0,1
1889,C0424158,0,0,1
1890,C0860645,0,0,1
1890,C0558127,0,0,1
1891,C0086769,0,0,1
1891,C0086769,0,0,1
1891,C0003467,1,0,0
1891,C0015672,1,0,0
1891,C0392171,0,0,1
1891,C0234238,1,0,0
1891,C0392171,0,0,1
1891,C0392171,0,0,1
1891,C0009806,1,0,0
1891,C0022107,0,0,1
1891,C0022107,0,0,1
1891,C0700031,1,0,0
1891,C0424528,0,0,1
1891,C0022104,0,0,1
1891,C0022104,0,0,1
1891,C0413862,0,0,1
1891,C0041755,0,0,1
1891,C0242979,0,0,1
1891,C0242979,0,0,1
1892,C0557875,1,0,0
1892,C0583786,0,0,1
1893,C0578994,0,0,1
1893,C0578994,0,0,1
1893,C0149745,0,0,1
1893,C0423564,0,0,1
1894,C0424565,0,1,0
1894,C0558066,0,0,1
1894,C0231403,0,0,1
1894,C0917801,1,0,0
1894,C0012833,1,0,0
1894,C0522365,0,0,1
1894,C0560765,0,0,1
1894,C0042571,0,0,1
1894,C0751908,0,0,1
1894,C0700590,0,0,1
1894,C0700590,0,0,1
1894,C0456820,0,0,1
1894,C0006325,0,1,0
1894,C4075722,0,0,1
1894,C0015672,1,0,0
1894,C0557875,1,0,0
1894,C0028081,0,0,1
1894,C0030193,1,0,0
1894,C0012833,1,0,0
1894,C0012833,1,0,0
1894,C0456814,0,0,1
1894,C0424336,0,0,1
1894,C0231403,0,0,1
1894,C0278140,0,0,1
1894,C0038990,1,0,0
1894,C1443924,0,0,1
1894,C0425736,0,0,1
1894,C0009806,1,0,0
1894,C0563158,0,0,1
1894,C0554978,1,0,0
1894,C0234019,0,0,1
1894,C0085631,1,0,0
1894,C0563146,0,0,1
1894,C0080274,0,0,1
1894,C0220870,0,0,1
1894,C0424528,0,0,1
1894,C0413862,0,0,1
1894,C0312418,0,0,1
1894,C0312418,1,0,0
1894,C0583786,0,0,1
1894,C0037320,0,0,1
1894,C0041755,0,0,1
1894,C0455204,0,0,1
1894,C0578994,0,0,1
1894,C0578994,0,0,1
1894,C0149745,0,0,1
1894,C0563168,0,0,1
1894,C0423564,0,0,1
1894,C0242979,0,0,1
1894,C0242979,0,0,1
1894,C0240941,0,1,0
1894,C0395922,0,0,1
1894,C0231403,0,0,1
1894,C0522178,0,0,1
1894,C0577477,0,0,1
1894,C0278016,1,0,0
1894,C0010200,1,0,0
1894,C0010200,1,0,0
1895,C0424565,0,0,1
1895,C0425736,0,0,1
1895,C0578994,0,0,1
1895,C0578994,0,0,1
1895,C0149745,0,0,1
1895,C0423564,0,0,1
1896,C0424565,0,0,1
1896,C1283330,0,0,1
1896,C0425101,0,0,1
1896,C0424142,0,0,1
1896,C0424142,0,0,1
1897,C0424565,0,0,1
1897,C1283330,0,0,1
1897,C0425101,0,0,1
1897,C0424142,0,0,1
1897,C0424142,0,0,1
1898,C0860645,0,0,1
1899,C0000765,0,0,1
1899,C0000765,0,0,1
1899,C0424565,0,0,1
1899,C0043094,1,0,0
1899,C0043094,1,0,0
1899,C0234238,1,0,0
1899,C0009806,1,0,0
1899,C1283330,0,0,1
1899,C0085631,0,0,1
1899,C0425101,0,0,1
1899,C0424142,0,0,1
1899,C0424142,0,0,1
1900,C0231403,0,0,1
1900,C2981158,0,0,1
1900,C0522365,0,0,1
1900,C0009676,1,0,0
1900,C0700590,0,0,1
1900,C0700590,0,0,1
1900,C0497247,0,0,1
1900,C0497247,0,0,1
1900,C0456820,0,0,1
1900,C0860645,0,0,1
1900,C0344320,0,0,1
1900,C0235198,0,0,1
1900,C0456814,0,0,1
1900,C0558078,0,0,1
1900,C0231403,0,0,1
1900,C0278140,0,0,1
1900,C0038990,1,0,0
1900,C1443924,0,0,1
1900,C0009806,1,0,0
1900,C0428895,0,0,1
1900,C0005826,0,0,1
1900,C0234019,0,0,1
1900,C0001973,1,0,0
1900,C0085631,1,0,0
1900,C0558127,0,0,1
1900,C0277884,0,0,1
1900,C0424091,0,0,1
1900,C0231403,0,0,1
1900,C0582093,0,0,1
1902,C0344315,0,0,1
1902,C0019993,0,0,1
1902,C4275267,0,0,1
1903,C0235198,0,0,1
1904,C0234019,0,0,1
1905,C0000765,0,0,1
1905,C0000765,0,0,1
1905,C0549622,1,0,0
1905,C0027497,1,0,0
1905,C0043094,1,0,0
1905,C0043094,1,0,0
1905,C0036104,1,0,0
1906,C0497406,1,0,0
1906,C0557455,0,0,1
1909,C0560765,0,0,1
1909,C0033893,0,0,1
1909,C0033893,0,0,1
1909,C0018681,1,0,0
1909,C0234238,1,0,0
1909,C0424528,0,0,1
1909,C0877781,0,0,1
1909,C0578994,0,0,1
1909,C0578994,0,0,1
1909,C0578673,0,0,1
1909,C0149745,0,0,1
1909,C0423564,0,0,1
1909,C0037195,0,0,1
1910,C0424573,0,0,1
1910,C0560765,0,0,1
1910,C0497247,0,0,1
1910,C0497247,0,0,1
1910,C0428895,0,0,1
1910,C0005826,0,0,1
1910,C0234019,0,0,1
1910,C0426585,0,0,1
1910,C0277884,0,0,1
1910,C0036973,0,0,1
1910,C3472701,0,0,1
1911,C0860645,0,0,1
1911,C0028084,1,0,0
1911,C0558127,0,0,1
1911,C0413862,0,0,1
1911,C0041755,0,0,1
1912,C0424565,0,0,1
1912,C0033893,0,0,1
1912,C0033893,0,0,1
1912,C0700590,1,0,0
1912,C0700590,0,0,1
1912,C0018681,1,0,0
1912,C4075722,0,0,1
1912,C0028081,0,0,1
1912,C0234238,1,0,0
1912,C0038990,1,0,0
1912,C1283330,0,0,1
1912,C0037320,0,0,1
1912,C0877781,0,0,1
1912,C0425101,0,0,1
1912,C0037195,0,0,1
1912,C0424142,0,0,1
1912,C0424142,0,0,1
1913,C0000765,0,0,1
1913,C0000765,0,0,1
1913,C0043094,1,0,0
1913,C0043094,1,0,0
1913,C0700590,0,0,1
1913,C0700590,0,0,1
1913,C0497247,0,0,1
1913,C0038990,1,0,0
1913,C0042023,0,0,1
1913,C1262477,0,1,0
1913,C0239978,0,0,1
1914,C0018379,1,0,0
1914,C0522173,0,0,1
1914,C0233818,0,0,1
1916,C1971624,1,0,0
1916,C1971624,0,0,1
1916,C1971624,1,0,0
1916,C0232462,0,0,1
1916,C0232461,0,0,1
1916,C0426584,0,0,1
1916,C1262477,1,0,0
1916,C0566582,0,0,1
1917,C0456820,0,0,1
1917,C0028643,1,0,0
1917,C0156404,0,0,1
1917,C0232937,0,0,1
1918,C0860645,1,0,0
1918,C0558127,0,0,1
1919,C0700590,0,1,0
1919,C0700590,0,0,1
1919,C0038990,1,0,0
1919,C0312418,0,0,1
1919,C0312418,1,0,0
1920,C1971624,0,1,0
1920,C0560765,0,0,1
1920,C0456820,0,0,1
1920,C1971624,0,0,1
1920,C1971624,0,1,0
1920,C0232462,0,0,1
1920,C0232461,0,0,1
1920,C0426584,0,0,1
1920,C1262477,1,0,0
1920,C0566582,0,0,1
